user_id;user_name;number_tweets;friends_count;followers_count;created_at
193922014;Magui_Aguerre;2895;775;1166;"Thu Sep 23 00:15:14 +0000 2010"
255841654;boro_tp;52962;880;1321;"Tue Feb 22 04:23:35 +0000 2011"
235970103;Kevinocho;89691;3960;5000;"Sun Jan 09 14:11:38 +0000 2011"
1004189347325898753;MMalleco;300;261;282;"Wed Jun 06 02:32:52 +0000 2018"
1360790045360353281;cuerpoymente15;31;76;34;"Sun Feb 14 03:17:03 +0000 2021"
172513139;C_Lienlaf;1799;1112;381;"Thu Jul 29 22:15:34 +0000 2010"
956580535;lvalenzuelac;30406;10748;10473;"Mon Nov 19 01:59:12 +0000 2012"
1270534821341728768;OsCityLaLleba;1846;1615;1479;"Wed Jun 10 01:54:46 +0000 2020"
368541232;avariapacita;16965;569;1752;"Mon Sep 05 20:15:38 +0000 2011"
141270088;gabita_80;891;288;58;"Fri May 07 16:39:34 +0000 2010"
1303151409811070982;Itzel78711407;6;104;3;"Tue Sep 08 02:01:32 +0000 2020"
339724811;IAFPFood;1890;567;5452;"Thu Jul 21 15:18:18 +0000 2011"
1004757928182677504;vuelveelleon20;120;1264;878;"Thu Jun 07 16:12:12 +0000 2018"
804185179900248064;domicheuquen;1667;98;114;"Thu Dec 01 04:47:42 +0000 2016"
2557694762;patoperezt54;7671;4166;4065;"Mon Jun 09 22:59:40 +0000 2014"
1211778123781394432;FranVarasH;692;692;372;"Mon Dec 30 22:36:45 +0000 2019"
784726696951967745;alxer_ego;556;6643;6296;"Sat Oct 08 12:06:39 +0000 2016"
1395974177732145159;dukebeagle2021;6;22;11;"Sat May 22 05:26:11 +0000 2021"
1020227587140988929;CurroJi08241240;8882;4341;3267;"Fri Jul 20 08:43:06 +0000 2018"
98675047;Gloriaparedes;74281;427;1116;"Tue Dec 22 17:00:21 +0000 2009"
1319515374656815105;IsisZiliani;57;168;11;"Fri Oct 23 05:48:13 +0000 2020"
486724550;alvarocastro18;4169;306;215;"Wed Feb 08 16:03:20 +0000 2012"
984359658944122881;ufchispano1;541;235;21;"Thu Apr 12 09:16:46 +0000 2018"
1185540818741944321;rodrigoarangu14;1798;425;109;"Sat Oct 19 12:59:01 +0000 2019"
169281192;catastein123;6763;1614;608;"Wed Jul 21 23:59:44 +0000 2010"
1192942619468410881;WurthJorge;2;828;26;"Fri Nov 08 23:11:12 +0000 2019"
379451663;Flopezsm10;6228;538;799;"Sun Sep 25 00:25:42 +0000 2011"
1378645675286671363;RobbsionCora;0;1797;275;"Sun Apr 04 09:48:52 +0000 2021"
1174766979221217285;AntoNunezN;15;39;14;"Thu Sep 19 19:27:37 +0000 2019"
893408678895898624;Felipe_GuerraP;4562;4998;1529;"Fri Aug 04 09:50:02 +0000 2017"
734140916533956609;CazauxAndres;0;94;18;"Sat May 21 21:56:48 +0000 2016"
3921859583;bandaterrestre;36;492;79;"Sat Oct 10 21:34:39 +0000 2015"
1261875440219799553;MariActc_Ok;60;459;48;"Sun May 17 04:25:44 +0000 2020"
446467751;elmamboreta;53;75;22;"Sun Dec 25 19:21:21 +0000 2011"
1266881755862183937;CineZoom;714;294;782;"Sat May 30 23:58:52 +0000 2020"
2583122373;hinchadelalbo;4630;546;361;"Wed Jun 04 20:20:03 +0000 2014"
12808192;bacigalupe;70737;6000;49497;"Tue Jan 29 00:28:48 +0000 2008"
140602188;StephBarbie;6143;159478;158715;"Wed May 05 23:17:01 +0000 2010"
932894342;felipefgm1982;179;156;26;"Wed Nov 07 20:40:06 +0000 2012"
1393050410181480448;EnriqueMagaaPe1;25;316;152;"Fri May 14 03:49:06 +0000 2021"
1203822453144870912;soulffluence;51;4873;1623;"Sun Dec 08 23:43:46 +0000 2019"
1851279722;Leoncio_36;29304;2649;3364;"Tue Sep 10 11:53:25 +0000 2013"
943461574085369856;UsuariosdelTra1;338;2597;431;"Wed Dec 20 12:42:22 +0000 2017"
32880434;JoLederer;11227;4304;1478;"Sat Apr 18 13:26:42 +0000 2009"
53987918;ninito_temuco;1020;503;293;"Sun Jul 05 19:49:16 +0000 2009"
298584477;Jeomusic_chile;75;91;13;"Sat May 14 15:34:08 +0000 2011"
130223041;TereErrazuriz;4317;564;517;"Tue Apr 06 17:52:11 +0000 2010"
2309668858;BinnLui;5695;11071;10199;"Tue Jan 28 11:57:14 +0000 2014"
234789277;TuiterElei;45366;6093;11584;"Thu Jan 06 15:36:27 +0000 2011"
2951640987;damian_munizaga;3989;395;431;"Tue Dec 30 19:08:09 +0000 2014"
226786735;parralmil;3277;341;64;"Wed Dec 15 02:20:49 +0000 2010"
3128679205;jason_eliquitay;122;2589;132;"Thu Apr 02 02:14:23 +0000 2015"
3140454033;QuintaEmprende;18890;3310;3393;"Mon Apr 06 14:02:18 +0000 2015"
418845466;marcelacapera;4;31;2;"Tue Nov 22 16:59:07 +0000 2011"
946903888229216256;TradingCL;163;4076;692;"Sat Dec 30 00:40:54 +0000 2017"
1318897410316402690;porelclima_;167;660;3403;"Wed Oct 21 12:50:37 +0000 2020"
1385040811621036042;ericalfaroart;369;1130;224;"Thu Apr 22 01:21:04 +0000 2021"
1188236411671076867;CristianRojasB5;435;3153;800;"Sat Oct 26 23:30:41 +0000 2019"
153611325;emma_ag1;3344;323;202;"Wed Jun 09 00:44:48 +0000 2010"
125852667;Ericoisla;718;272;51;"Wed Mar 24 02:27:44 +0000 2010"
198250632;nestorlandetta;14179;1431;947;"Sun Oct 03 19:42:08 +0000 2010"
191571652;RicardoVS1927;16815;1128;768;"Thu Sep 16 19:50:57 +0000 2010"
1264971398075822081;fletaqlia;3538;327;307;"Mon May 25 17:28:17 +0000 2020"
2459516198;JudithAvello;82;685;152;"Wed Apr 23 10:21:12 +0000 2014"
1124249242862858240;JoseBri45004587;24517;4944;3224;"Fri May 03 09:48:01 +0000 2019"
2723915738;pepoD1;2017;70;93;"Mon Aug 11 13:08:29 +0000 2014"
149588511;EdwinSotov;4618;1782;1092;"Sat May 29 17:36:20 +0000 2010"
117176445;Racheljarpa;68;94;43;"Wed Feb 24 19:48:18 +0000 2010"
43557261;mtakbiransyah;508;9074;9275;"Sat May 30 17:05:45 +0000 2009"
157128883;IgnacioIriarte;161001;3773;19158;"Fri Jun 18 23:17:33 +0000 2010"
1322018952462163970;MaximoPrimero7;5155;223;135;"Fri Oct 30 03:34:27 +0000 2020"
3146074473;f7c5cbd0a67e457;1838;614;42;"Wed Apr 08 01:44:40 +0000 2015"
40528442;irockwithjonas;108117;7484;11809;"Sat May 16 19:45:05 +0000 2009"
2491878032;SermacoA;142;1815;463;"Mon May 12 19:36:51 +0000 2014"
817202107;zapateriasfina;606;855;355;"Tue Sep 11 11:04:56 +0000 2012"
521659135;c_cldd;1034;733;953;"Sun Mar 11 20:41:17 +0000 2012"
1238585083864535040;ChinitaGonzal15;1080;264;164;"Fri Mar 13 21:58:19 +0000 2020"
3774920115;CancionTv;7204;2411;576;"Fri Sep 25 21:17:18 +0000 2015"
713418986;magnionkross;5;98;17;"Tue Jul 24 00:58:24 +0000 2012"
1013427971070230528;alexaraya1yaho1;1130;2257;788;"Sun Jul 01 14:23:51 +0000 2018"
222328592;juseloo69;20;37;3;"Fri Dec 03 02:57:05 +0000 2010"
851465110849822724;sueniosdeliber;31878;4142;2941;"Mon Apr 10 16:01:16 +0000 2017"
557465856;vnesvadba;174;95;24;"Thu Apr 19 03:13:19 +0000 2012"
431953163;FiestaGlow;612;706;672;"Thu Dec 08 21:39:19 +0000 2011"
83269179;pamelaordenes;7174;9504;9506;"Sun Oct 18 01:46:09 +0000 2009"
3088020383;nocturnasflores;32361;973;1473;"Thu Mar 12 05:26:13 +0000 2015"
149918139;SENDYJOSE;13407;2224;323;"Sun May 30 15:29:15 +0000 2010"
330048683;paupereiram;44;183;49;"Wed Jul 06 01:05:46 +0000 2011"
19181549;DrHubaEvaluator;189762;143681;130750;"Mon Jan 19 12:37:00 +0000 2009"
1275867458247819264;HegelNueva;2797;4945;3344;"Wed Jun 24 19:05:03 +0000 2020"
1661508127;viviana_gres;45;960;1177;"Sun Aug 11 02:57:56 +0000 2013"
1274542927059062784;Sebastaxy;1196;2153;955;"Sun Jun 21 03:21:42 +0000 2020"
1234478193895190528;Memoriosa4;2490;636;320;"Mon Mar 02 13:58:40 +0000 2020"
2535742968;Tranmarchile;2257;2944;743;"Fri May 30 19:51:37 +0000 2014"
1391046238863339524;GonzalesEvaMar1;7;124;11;"Sat May 08 15:04:57 +0000 2021"
1243067091131019265;Pada__wan;1744;438;255;"Thu Mar 26 06:47:59 +0000 2020"
76216069;pipenio;943;181;91;"Tue Sep 22 01:44:14 +0000 2009"
1066852007904980993;CTorrealba2018;1215;446;249;"Mon Nov 26 00:31:54 +0000 2018"
843981286620516352;DeliaCanto1;0;82;14;"Tue Mar 21 00:23:13 +0000 2017"
2391267692;Wojciec82;232;960;34;"Sat Mar 15 16:08:47 +0000 2014"
768427198340599808;pavsukbas5;1;1515;80;"Wed Aug 24 12:38:16 +0000 2016"
594927116;DJ_indignado20;30335;2062;2105;"Wed May 30 21:36:26 +0000 2012"
1197565097020928001;LodeiroLucas;68849;443;270;"Thu Nov 21 17:19:26 +0000 2019"
130160239;mjdiaza;323;315;105;"Tue Apr 06 13:59:47 +0000 2010"
1272993191780851715;LaOleada2020;10386;4964;3240;"Tue Jun 16 20:43:32 +0000 2020"
2599765538;AVpropied;409;2877;694;"Wed Jul 02 12:29:28 +0000 2014"
1348845861468401664;aus_friendly;95;251;79;"Tue Jan 12 04:15:02 +0000 2021"
978294166231887873;decoven_oficial;7;1445;88;"Mon Mar 26 15:34:39 +0000 2018"
188696357;hjurgensen;3959;631;2894;"Thu Sep 09 11:06:42 +0000 2010"
242038752;marzu_20;8415;333;138;"Sun Jan 23 19:58:23 +0000 2011"
2843824301;mariabelda50;38299;457;631;"Sat Oct 25 15:38:34 +0000 2014"
936889344;Saborajazz;262;1651;1230;"Fri Nov 09 13:23:07 +0000 2012"
1359500417483300866;Kellysa69037300;5;33;27;"Wed Feb 10 13:52:23 +0000 2021"
1316335799214977024;StrinkSolutions;16;428;41;"Wed Oct 14 11:11:40 +0000 2020"
3238991362;tazzman_dumi;384;16130;16319;"Wed May 06 14:22:38 +0000 2015"
1345404712116498432;CanalYaac;980;442;314;"Sat Jan 02 16:21:06 +0000 2021"
768904414207758341;LACERUPLA;430;318;505;"Thu Aug 25 20:14:32 +0000 2016"
128658700;rrTDani;2437;1172;340;"Thu Apr 01 20:11:52 +0000 2010"
1107960111295877122;Ozkar131;44;86;2;"Tue Mar 19 11:00:50 +0000 2019"
1978585944;SewCatina;7;1012;337;"Mon Oct 21 12:49:06 +0000 2013"
1002970098;valdivianas;1358;1154;2230;"Tue Dec 11 00:59:50 +0000 2012"
80333;rioytierraverde;1629;761;375;"Tue Dec 19 17:28:18 +0000 2006"
2905279168;MGonzalezMaldo;67;5683;16697;"Thu Dec 04 16:22:34 +0000 2014"
3312551199;mjrrchile2;1247;3708;279;"Mon Jun 08 00:35:22 +0000 2015"
159575495;yayuLazo;33;791;97;"Fri Jun 25 19:29:02 +0000 2010"
120291601;Teregp;189;209;231;"Sat Mar 06 01:11:32 +0000 2010"
1344120398540107777;Rakizuam13;136;442;77;"Wed Dec 30 03:17:43 +0000 2020"
1247531066027429889;Joeljventura;3553;3076;3144;"Tue Apr 07 14:27:11 +0000 2020"
183001372;Pastrychefmile;2354;1279;2399;"Wed Aug 25 22:43:38 +0000 2010"
70731294;HegelNicolas;4751;2542;802;"Tue Sep 01 17:14:20 +0000 2009"
163968325;comunicamr;11718;3950;2215;"Wed Jul 07 18:26:13 +0000 2010"
1384901573013348352;DesiertodeAtac1;0;108;1;"Wed Apr 21 16:07:40 +0000 2021"
3392623977;AndresNavarrou;3348;562;252;"Tue Jul 28 20:55:09 +0000 2015"
701379750;apoyoadrianafo1;7849;1505;1119;"Tue Jul 17 16:49:29 +0000 2012"
1391477808875163652;BIZNATION_UK;15;778;22;"Sun May 09 19:39:07 +0000 2021"
292367585;sandyolivo;1;4311;185;"Tue May 03 14:54:17 +0000 2011"
30170629;EduardoY99;41631;2318;801;"Fri Apr 10 05:38:19 +0000 2009"
390309142;Jamesnyquist;27;4057;199;"Thu Oct 13 19:45:23 +0000 2011"
68926885;Cecsmg;12114;3211;955;"Wed Aug 26 07:49:52 +0000 2009"
1277206001243037698;renacerencrist1;581;3637;3461;"Sun Jun 28 11:43:55 +0000 2020"
1287678293852987392;sakutsukis;14138;508;342;"Mon Jul 27 09:16:59 +0000 2020"
432037218;Aky_produccion;2056;221;176;"Thu Dec 08 23:46:36 +0000 2011"
1961410020;SindicatoCDF;24125;3807;7912;"Mon Oct 14 22:47:04 +0000 2013"
100231883;gsotoalegria;2293;835;256;"Tue Dec 29 14:01:45 +0000 2009"
471640264;sanpadrepio;3886;70149;159535;"Mon Jan 23 03:05:47 +0000 2012"
1396174056010002433;PuppyErotic;113;160;10;"Sat May 22 18:40:40 +0000 2021"
378991166;VituBlah;605;472;125;"Sat Sep 24 05:14:12 +0000 2011"
1045189327234506753;Mariana_DiezL;194;472;169;"Thu Sep 27 05:52:09 +0000 2018"
89000166;verobcls;7274;1462;217;"Tue Nov 10 19:22:47 +0000 2009"
273633471;CMRchile;6846;3432;35139;"Mon Mar 28 21:36:30 +0000 2011"
1186651325137899521;Kely_188;7748;2349;2315;"Tue Oct 22 14:31:50 +0000 2019"
3667234162;claudiovidalv;7933;1535;478;"Tue Sep 15 19:50:49 +0000 2015"
976648539798425600;Nito___69;1;165;12;"Thu Mar 22 02:35:31 +0000 2018"
590532945;EdsonPuchCortez;2135;18704;79623;"Sat May 26 00:47:05 +0000 2012"
1362095819374141440;SandraBrothert1;69;2970;1891;"Wed Feb 17 17:46:07 +0000 2021"
2285248921;Llororo04;14364;212;444;"Fri Jan 10 15:15:55 +0000 2014"
877275879835127808;votoschile2017;137;293;97;"Tue Jun 20 21:24:03 +0000 2017"
1335223878038204416;IgnacioDuhalde;7;203;21;"Sat Dec 05 14:06:06 +0000 2020"
1294722411032707072;EncuestasFCH;103;1243;433;"Sat Aug 15 19:47:46 +0000 2020"
1248110884343382018;halvaroGS;332;331;73;"Thu Apr 09 04:50:05 +0000 2020"
4814845048;Adri_efi;112;58;27;"Fri Jan 15 14:15:43 +0000 2016"
315466386;vergara_v;373;373;32;"Sat Jun 11 22:43:35 +0000 2011"
2243183990;LinaPerezAngel;1002;576;976;"Fri Dec 13 01:45:54 +0000 2013"
184538717;MiryamPVO;3103;531;439;"Sun Aug 29 20:53:01 +0000 2010"
148164083;GIPOULOU;937;214;76;"Wed May 26 00:54:10 +0000 2010"
1229072804684931073;VivoGaston2;2746;656;519;"Sun Feb 16 15:59:34 +0000 2020"
1381407193635954689;GFarmacologia;32;244;121;"Mon Apr 12 00:44:10 +0000 2021"
1209555029801218049;Csaezp1;311;26;28;"Tue Dec 24 19:23:07 +0000 2019"
182499738;yyutroni;381;185;52;"Tue Aug 24 18:59:53 +0000 2010"
119902906;alonsojara27;1340;267;198;"Thu Mar 04 22:23:57 +0000 2010"
47038692;karen_lovefrank;11;21;3;"Sun Jun 14 05:13:36 +0000 2009"
776448420600958980;Sheq_consulting;3;496;20;"Thu Sep 15 15:51:44 +0000 2016"
190548672;alexluceroshow;18;55;21;"Tue Sep 14 06:31:24 +0000 2010"
1264954612810780675;CampamentoElBo2;50;2877;1214;"Mon May 25 16:21:31 +0000 2020"
140917855;fabianfelipe88;7603;1996;1253;"Thu May 06 18:07:19 +0000 2010"
61785902;josegatica;8630;491;612;"Fri Jul 31 14:45:25 +0000 2009"
2591641638;no_mas_sename;738;3963;4539;"Fri Jun 27 16:47:31 +0000 2014"
1146608722317324288;Alvaro58738300;0;96;32;"Thu Jul 04 02:36:37 +0000 2019"
82697044;xaviklau;112;73;57;"Thu Oct 15 19:50:12 +0000 2009"
158143152;fabifuenzalida;3829;2583;2110;"Mon Jun 21 22:23:37 +0000 2010"
751984515258650624;Communes_CL;602;3337;3371;"Sun Jul 10 03:40:54 +0000 2016"
48215566;DTorresMa;92498;53125;62347;"Thu Jun 18 02:36:59 +0000 2009"
336327541;lolopezg;2642;431;149;"Sat Jul 16 03:27:40 +0000 2011"
993645409;ewarth5584;8545;1972;1325;"Thu Dec 06 19:00:52 +0000 2012"
1379485620909846529;surdocritico;329;217;47;"Tue Apr 06 17:26:42 +0000 2021"
38022291;carlos_sdf1;17209;819;78;"Tue May 05 21:15:24 +0000 2009"
1356963255562997760;Andrea67517373;10;65;5;"Wed Feb 03 13:50:35 +0000 2021"
2681031514;jjquiroz1961;8;36;0;"Sun Jul 06 22:59:46 +0000 2014"
118479772;joacosantibanez;3185;708;282;"Sun Feb 28 20:36:53 +0000 2010"
3339464813;CsarAntoniovar3;29083;4606;5814;"Sun Jun 21 17:35:31 +0000 2015"
260267935;MauleNewsReal;18362;18517;21077;"Thu Mar 03 14:58:57 +0000 2011"
60589156;Lilian_Pino;362;159;188;"Mon Jul 27 12:56:52 +0000 2009"
294258570;Paulandreasofe;4201;657;986;"Fri May 06 20:25:30 +0000 2011"
1531901670;maritzael1;31;108;25;"Wed Jun 19 20:31:52 +0000 2013"
2766454528;mundocompresor;12346;3406;3751;"Wed Sep 10 16:05:16 +0000 2014"
157123991;estoescursiva;2600;971;837;"Fri Jun 18 22:59:17 +0000 2010"
226702743;Verzury;3127;604;37;"Tue Dec 14 21:18:30 +0000 2010"
1539335048;LynSharratt;14243;2116;9073;"Sat Jun 22 19:14:27 +0000 2013"
1927903866;GZonecl;562;618;372;"Wed Oct 02 19:29:09 +0000 2013"
378876853;rosasuslivargas;3;12;1;"Fri Sep 23 23:55:45 +0000 2011"
65804739;trauca;2385;1070;502;"Sat Aug 15 02:41:52 +0000 2009"
2258759121;prieto_espinoza;14218;1435;2923;"Thu Jan 02 19:57:07 +0000 2014"
101211990;Marypauly2010;2458;654;307;"Sat Jan 02 12:36:09 +0000 2010"
3386332377;JACAutos_CL;323;1187;3645;"Tue Jul 21 21:18:55 +0000 2015"
2483124332;Cibettaoficial;171;944;863;"Thu May 08 03:36:55 +0000 2014"
1337451974627880960;Info_War_Chile;10472;4807;4498;"Fri Dec 11 17:39:48 +0000 2020"
72492350;nx_ing_;11051;4015;987;"Tue Sep 08 06:51:10 +0000 2009"
1229589336724770816;Cristin97505990;1;25;1;"Tue Feb 18 02:12:15 +0000 2020"
2539997317;VinilosAltaGama;3581;3613;3020;"Sun Jun 01 16:31:11 +0000 2014"
1330743999901159424;Edson55267670;695;2318;273;"Mon Nov 23 05:24:39 +0000 2020"
205808347;lolobelch;1460;3555;738;"Thu Oct 21 17:03:31 +0000 2010"
104917828;bob_mm;1557;522;212;"Thu Jan 14 20:11:46 +0000 2010"
125485922;JuanDiazdeRenca;8639;2815;2943;"Tue Mar 23 00:00:13 +0000 2010"
1412766042;apirapino;7394;3057;1233;"Wed May 08 12:54:09 +0000 2013"
959146975320035328;VeraSimone79;2675;1381;552;"Thu Feb 01 19:30:33 +0000 2018"
728976975906394112;Ce2Rvv;209;274;313;"Sat May 07 15:57:09 +0000 2016"
866756374180618240;gab_avendano;342;688;297;"Mon May 22 20:43:17 +0000 2017"
1337461830344650752;Carlos84544418;7356;2015;1645;"Fri Dec 11 18:19:01 +0000 2020"
997841864404369410;lcardenasmayorg;1023;763;69;"Sat May 19 14:10:14 +0000 2018"
1304767473913344001;maripepa2020;1140;404;259;"Sat Sep 12 13:03:25 +0000 2020"
2361120103;BorisGonzalezO;35;135;122;"Tue Feb 25 13:47:14 +0000 2014"
161551713;sunosacosmetics;44530;32266;35754;"Thu Jul 01 04:01:30 +0000 2010"
224323701;Lupus_Chile;11313;2953;4772;"Wed Dec 08 18:19:11 +0000 2010"
1218376168572932102;IgordaSilvaNun1;1156;568;53;"Sat Jan 18 03:35:34 +0000 2020"
899501118035812352;marielenanm;9981;165;336;"Mon Aug 21 05:19:13 +0000 2017"
894015009860333569;FranciscoCheuq3;12;62;7;"Sun Aug 06 01:59:23 +0000 2017"
1187940295645814784;PachecoMariang;14;71;18;"Sat Oct 26 03:55:36 +0000 2019"
822088847353856001;bettwez;18868;3527;3172;"Thu Jan 19 14:30:29 +0000 2017"
202249105;Titadelp;345;177;46;"Wed Oct 13 16:37:23 +0000 2010"
2884596921;clasic_motors;12413;8193;10930;"Wed Nov 19 19:36:37 +0000 2014"
130699811;pepenino5;342;4999;523;"Thu Apr 08 01:51:40 +0000 2010"
31234942;DANIBAPINUER;11;234;46;"Tue Apr 14 21:40:48 +0000 2009"
1034077351599108096;DmitryVampiroCL;816;264;139;"Mon Aug 27 13:57:07 +0000 2018"
174106058;kevinxd34;71;157;15;"Tue Aug 03 03:23:48 +0000 2010"
104185131;joakinarriagada;1124;1172;796;"Tue Jan 12 15:07:06 +0000 2010"
1278336669318549504;nolovieronvenir;16;32;1;"Wed Jul 01 14:36:40 +0000 2020"
1299632006683295744;amore_tonya;163;3546;348;"Sat Aug 29 08:56:58 +0000 2020"
161284940;sergiodiaz1994;182;381;21;"Wed Jun 30 13:11:57 +0000 2010"
1224804207276019718;AgenciaPorvenir;1295;1319;567;"Tue Feb 04 21:18:14 +0000 2020"
965046082853064704;veronicaperataf;35;187;4;"Sun Feb 18 02:11:30 +0000 2018"
118251926;RoseMolKo;60265;5868;6130;"Sun Feb 28 02:35:26 +0000 2010"
924424561646383104;amor2289;20;4177;136;"Sat Oct 28 23:56:05 +0000 2017"
98460416;AndresHuertaCL;36730;3754;7684;"Mon Dec 21 20:09:47 +0000 2009"
1251011544424595457;Noeliasofianc;56;41;39;"Fri Apr 17 04:56:22 +0000 2020"
87325005;Florencia_Pink;339124;26195;31850;"Wed Nov 04 00:38:37 +0000 2009"
257577762;DerechaTuitera;96819;52950;75897;"Fri Feb 25 18:40:53 +0000 2011"
2772675299;Rorro_logo;214575;13171;14378;"Tue Sep 16 20:53:35 +0000 2014"
1198989819449401344;Mr_Fahrenheit98;14970;2260;1065;"Mon Nov 25 15:40:47 +0000 2019"
435095877;SergiosCuban;2956;5162;6093;"Mon Dec 12 17:30:35 +0000 2011"
925847435573907460;Karenlynn92;1;6;8;"Wed Nov 01 22:10:04 +0000 2017"
104036604;yekita27;2908;1035;99;"Tue Jan 12 02:01:32 +0000 2010"
925142087271673856;Nautla2021;31;416;70;"Mon Oct 30 23:27:16 +0000 2017"
718223091986522112;JCValpo10;4139;320;246;"Thu Apr 07 23:45:03 +0000 2016"
2453737579;vicogreeen;413;247;131;"Sat Apr 19 21:52:44 +0000 2014"
171599295;jimenicat;4956;1559;308;"Tue Jul 27 18:39:59 +0000 2010"
704166017371602945;wwwcatalinalor2;434;228;602;"Mon Feb 29 04:47:16 +0000 2016"
1199360611634831362;diario_mendoza;14825;313;760;"Tue Nov 26 16:14:03 +0000 2019"
171383211;paulo_cct;6640;4113;2300;"Tue Jul 27 06:19:56 +0000 2010"
52555121;laotrabeaa;56064;1001;4548;"Tue Jun 30 23:12:29 +0000 2009"
1283327242152685570;PINOCHIKITA;4671;2834;3053;"Wed Jul 15 09:07:32 +0000 2020"
1190282018581614592;Carroli69452607;178;204;19;"Fri Nov 01 14:59:04 +0000 2019"
2905036772;sanaali2911;420;532;428;"Thu Nov 20 10:33:16 +0000 2014"
1345499857;Cesark777;104;115;37;"Thu Apr 11 23:06:54 +0000 2013"
1246506805607481353;malverdisimus;67;87;28;"Sat Apr 04 18:36:04 +0000 2020"
1152490589323235328;Jessica49638688;6;307;57;"Sat Jul 20 08:09:03 +0000 2019"
77364819;JuanCarrascoG;5200;902;761;"Sat Sep 26 01:41:02 +0000 2009"
869175016042246146;JuanMan67;0;220;16;"Mon May 29 12:54:07 +0000 2017"
904233170999984128;MQuigley1963;320359;32348;41887;"Sun Sep 03 06:42:42 +0000 2017"
4026240634;Gusmen_1;1038;425;212;"Fri Oct 23 19:03:51 +0000 2015"
856926125540294656;TomasCa26828747;2;99;13;"Tue Apr 25 17:41:24 +0000 2017"
2941547225;CataldoAnais;129;1292;199;"Fri Dec 26 00:53:10 +0000 2014"
4703167472;k_bravo1;64455;4184;5044;"Sun Jan 03 14:35:39 +0000 2016"
454564815;onstadvkzy8;9;96;16;"Wed Jan 04 04:06:07 +0000 2012"
346995769;mrodriguezvega;27;491;84;"Tue Aug 02 04:02:48 +0000 2011"
125202084;vicdonoso;17252;3254;2154;"Mon Mar 22 01:57:28 +0000 2010"
740875384120565760;Ricardo01995516;1;106;24;"Thu Jun 09 11:57:11 +0000 2016"
765114090;ricancastro;13889;651;118;"Sat Aug 18 05:24:48 +0000 2012"
118990619;manoandmetal;110563;2971;2190;"Tue Mar 02 09:52:08 +0000 2010"
3167214707;EcoSelloBolivia;479;202;181;"Tue Apr 14 21:17:52 +0000 2015"
2635667615;rgrandon1968;20380;846;816;"Mon Jun 23 21:30:36 +0000 2014"
1154375938467139584;JavierP04833432;40118;2697;2217;"Thu Jul 25 13:00:45 +0000 2019"
871012948155801600;Mazinguer88;21850;7981;8028;"Sat Jun 03 14:37:24 +0000 2017"
287400781;josefinaob;18;95;27;"Sun Apr 24 22:44:32 +0000 2011"
19287493;claudiojimenezc;6722;1982;1704;"Wed Jan 21 13:41:58 +0000 2009"
1125783118722551808;Articulate_Kh;37366;7257;7740;"Tue May 07 15:23:06 +0000 2019"
708396894809001984;ThierryJeanLou3;2068;2162;283;"Fri Mar 11 20:59:15 +0000 2016"
1304422795535945729;Marcos77Diaz;2387;1203;301;"Fri Sep 11 14:13:38 +0000 2020"
356941418;pablolavinf;2449;418;429;"Wed Aug 17 16:08:43 +0000 2011"
1313214736117518338;zorro0405;127;1574;1419;"Mon Oct 05 20:30:03 +0000 2020"
237510967;DiscoVogue;379;156;237;"Thu Jan 13 00:46:32 +0000 2011"
20495019;Unimarc;38445;13568;75076;"Tue Feb 10 06:11:55 +0000 2009"
204632207;pguajardoc;2604;864;317;"Tue Oct 19 03:40:29 +0000 2010"
1345997576;brujadelsure;49208;5841;5854;"Fri Apr 12 04:46:04 +0000 2013"
1266428810305691654;rocioalvzigr;60;151;25;"Fri May 29 17:59:06 +0000 2020"
716342946;aramh4ck;244371;4658;22077;"Wed Jul 25 16:21:03 +0000 2012"
1391614631756668928;Frankie1Il;299;426;309;"Mon May 10 04:42:51 +0000 2021"
1298301238094827520;erosfsilva;247;151;14;"Tue Aug 25 16:48:41 +0000 2020"
121553373;CarlosMoyaVet;424;346;151;"Tue Mar 09 21:36:37 +0000 2010"
290673590;_calvin03;26310;475;1752;"Sat Apr 30 18:01:12 +0000 2011"
2202328618;lucasvaldif;9114;346;87;"Sat Nov 30 21:58:02 +0000 2013"
1423292276;Jo12712474;0;34;4;"Sun May 12 14:37:23 +0000 2013"
774042631;edicionesuc;3255;4963;3446;"Wed Aug 22 16:38:40 +0000 2012"
336025744;MoNoNocho;1204;2267;655;"Fri Jul 15 16:40:51 +0000 2011"
1047917186059317249;tickyalvarez;2;44;5;"Thu Oct 04 18:31:41 +0000 2018"
1186652343393275905;Bernard40714297;58806;4999;3036;"Tue Oct 22 14:35:54 +0000 2019"
1368343704323391491;RealPatriots73;46;194;143;"Sat Mar 06 23:32:41 +0000 2021"
63988455;essioguidotti;22336;774;1034;"Sat Aug 08 15:52:52 +0000 2009"
2810396841;manque_rayun;1;59;2;"Mon Oct 06 14:20:38 +0000 2014"
582119308;skiescolar;74;1458;307;"Wed May 16 19:57:08 +0000 2012"
1049293703880364034;SuperdigitalCL;2051;211;1727;"Mon Oct 08 13:41:28 +0000 2018"
1032100204676308992;DeEscombros;151;394;148;"Wed Aug 22 03:00:39 +0000 2018"
254849546;nasir0191123704;53;2753;503;"Sun Feb 20 04:05:51 +0000 2011"
1087253266650537986;LaGlindaSparks;1254;1013;1110;"Mon Jan 21 07:39:13 +0000 2019"
